0,0.0012853470437017994
1,0.03470437017994859
2,0.006426735218508998
3,0.2802056555269923
4,0.0
5,0.0038560411311053984
6,0.0012853470437017994
7,0.03598971722365039
8,0.037275064267352186
9,0.0012853470437017994
10,0.0
11,0.0
12,0.0
13,0.0
14,0.042416452442159386
15,0.002570694087403599
16,0.41645244215938304
17,0.0
18,0.007712082262210797
19,0.0
20,0.0012853470437017994
21,0.0
22,0.0
23,0.0
24,0.0
25,0.002570694087403599
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0012853470437017994
32,0.0
33,0.0
34,0.012853470437017995
35,0.0
36,0.008997429305912597
37,0.0
38,0.002570694087403599
39,0.0
40,0.0
41,0.0
42,0.0
43,0.006426735218508998
44,0.0
45,0.0012853470437017994
46,0.019280205655526992
47,0.002570694087403599
48,0.0
49,0.0
50,0.02699228791773779
51,0.002570694087403599
52,0.0012853470437017994
53,0.0
54,0.002570694087403599
55,0.010282776349614395
56,0.0
57,0.0038560411311053984
58,0.0
59,0.011568123393316195
60,0.019280205655526992
61,0.0
62,0.0
63,0.002570694087403599
64,0.0038560411311053984
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0012853470437017994
70,0.002570694087403599
71,0.0012853470437017994
72,0.0012853470437017994
73,0.0
74,0.0
75,0.0
76,0.006426735218508998
77,0.0
78,0.0012853470437017994
79,0.007712082262210797
80,0.0012853470437017994
81,0.0
82,0.0
83,0.0
84,0.02056555269922879
85,0.0038560411311053984
86,0.006426735218508998
87,0.008997429305912597
88,0.0012853470437017994
89,0.0012853470437017994
90,0.0
91,0.0
92,0.0012853470437017994
93,0.007712082262210797
94,0.0012853470437017994
95,0.011568123393316195
96,0.012853470437017995
97,0.010282776349614395
98,0.005141388174807198
99,0.0
100,0.0012853470437017994
101,0.06426735218508997
102,0.002570694087403599
103,0.0
104,0.02056555269922879
105,0.0
106,0.0012853470437017994
107,0.0
108,0.015424164524421594
109,0.011568123393316195
110,0.0
111,0.055269922879177376
112,0.0
113,0.02699228791773779
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0012853470437017994
119,0.0
120,0.02570694087403599
121,0.0038560411311053984
122,0.0038560411311053984
123,0.0
124,0.007712082262210797
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.002570694087403599
132,0.005141388174807198
133,0.0
134,0.002570694087403599
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0038560411311053984
140,0.0012853470437017994
141,0.0
142,0.0
143,0.002570694087403599
144,0.0
145,0.002570694087403599
146,0.0
147,0.0012853470437017994
148,0.0012853470437017994
149,0.0
150,0.0012853470437017994
151,0.002570694087403599
152,0.0
153,0.0
154,0.0012853470437017994
155,0.0
156,0.0
157,0.0
158,0.0
159,0.006426735218508998
160,0.002570694087403599
161,0.017994858611825194
162,0.0
163,0.0
164,0.011568123393316195
165,0.012853470437017995
166,0.0
167,0.0012853470437017994
168,0.006426735218508998
169,0.014138817480719794
170,0.002570694087403599
171,0.008997429305912597
172,0.002570694087403599
173,0.007712082262210797
174,0.0
175,0.0
176,0.0
177,0.0
178,0.02313624678663239
179,0.0
180,0.005141388174807198
181,0.002570694087403599
182,0.0
183,0.0
184,0.0012853470437017994
185,0.0
186,0.007712082262210797
187,0.0
188,0.0
189,0.02056555269922879
190,0.006426735218508998
191,0.18123393316195371
192,0.0
193,0.0
194,0.014138817480719794
195,0.0
196,0.0
197,0.0
198,0.006426735218508998
199,0.0
200,0.0
201,0.0038560411311053984
202,0.0012853470437017994
203,0.008997429305912597
204,0.015424164524421594
205,0.0
206,0.0
207,0.0
208,0.0
209,0.007712082262210797
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0012853470437017994
216,0.0
217,0.0
218,0.005141388174807198
219,0.0
220,0.002570694087403599
221,0.0012853470437017994
222,0.005141388174807198
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.008997429305912597
230,0.0012853470437017994
231,0.0
232,0.0012853470437017994
233,0.0
234,0.0
235,0.0012853470437017994
236,0.0
237,0.0
238,0.0
239,0.03470437017994859
240,0.005141388174807198
241,0.02699228791773779
242,0.0038560411311053984
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0012853470437017994
248,0.0012853470437017994
249,0.002570694087403599
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0012853470437017994
257,0.0
258,0.002570694087403599
259,0.0
260,0.0012853470437017994
261,0.011568123393316195
262,0.0
263,0.0012853470437017994
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0012853470437017994
271,0.0038560411311053984
272,0.0
273,0.0
274,0.005141388174807198
275,0.0038560411311053984
276,0.0
277,0.0
278,0.0
279,0.008997429305912597
280,0.006426735218508998
281,0.0012853470437017994
282,0.005141388174807198
283,0.0
284,0.010282776349614395
285,0.0038560411311053984
286,0.0038560411311053984
287,0.0
288,0.0012853470437017994
289,0.0
290,0.0
291,0.0
292,0.0
293,0.005141388174807198
294,0.0
295,0.0
296,0.0
297,0.0
298,0.02056555269922879
299,0.0
300,0.002570694087403599
301,0.0
302,0.0
303,0.005141388174807198
304,0.0
305,0.0
306,0.0
307,0.0038560411311053984
308,0.0038560411311053984
309,0.0038560411311053984
310,0.021850899742930592
311,0.006426735218508998
312,0.0
313,0.0
314,0.0
315,0.0
316,0.037275064267352186
317,0.0
318,0.0
319,0.03598971722365039
320,0.0
321,0.0
322,0.019280205655526992
323,0.0012853470437017994
324,0.0
325,0.0
326,0.0
327,0.0
328,0.008997429305912597
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
